"age","job","marital","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","y","edu"
41,"blue-collar","married","unknown","no","no","telephone","jun","tue",13,999,0,"nonexistent","0","9"
36,"admin.","married","no","yes","no","telephone","jun","tue",1,999,0,"nonexistent","0","professional.course"
57,"blue-collar","divorced","unknown","no","no","telephone","jun","tue",3,999,0,"nonexistent","0","unknown"
38,"blue-collar","married","unknown","no","no","telephone","jun","tue",1,999,0,"nonexistent","0","9"
42,"services","divorced","no","no","no","telephone","jun","tue",1,999,0,"nonexistent","0","6"
39,"admin.","married","no","yes","yes","telephone","jun","tue",1,999,0,"nonexistent","0","university.degree"
51,"blue-collar","married","no","yes","no","telephone","jun","tue",6,999,0,"nonexistent","0","9"
32,"blue-collar","married","unknown","yes","no","telephone","jun","tue",1,999,0,"nonexistent","0","4"
57,"admin.","divorced","unknown","no","no","telephone","jun","tue",1,999,0,"nonexistent","0","unknown"
50,"blue-collar","divorced","no","no","no","telephone","jun","tue",2,999,0,"nonexistent","0","9"
27,"blue-collar","married","no","yes","no","telephone","jun","tue",1,999,0,"nonexistent","0","9"
38,"technician","single","no","no","yes","telephone","jun","tue",2,999,0,"nonexistent","0","professional.course"
50,"admin.","married","no","yes","no","telephone","jun","tue",3,999,0,"nonexistent","0","university.degree"
46,"technician","married","no","no","no","telephone","jun","tue",1,999,0,"nonexistent","0","high.school"
26,"blue-collar","single","no","yes","no","telephone","jun","tue",1,999,0,"nonexistent","0","high.school"
29,"admin.","married","no","no","no","telephone","jun","tue",1,999,0,"nonexistent","0","high.school"
32,"blue-collar","divorced","no","no","no","telephone","jun","tue",1,999,0,"nonexistent","0","9"
33,"admin.","married","no","no","yes","telephone","jun","tue",1,999,0,"nonexistent","0","high.school"
59,"admin.","married","no","yes","yes","telephone","jun","tue",3,999,0,"nonexistent","0","university.degree"
33,"admin.","married","no","no","no","telephone","jun","tue",3,999,0,"nonexistent","0","university.degree"
58,"blue-collar","married","no","yes","no","telephone","jun","tue",2,999,0,"nonexistent","0","high.school"
42,"blue-collar","divorced","no","no","no","telephone","jun","tue",3,999,0,"nonexistent","0","4"
32,"admin.","single","unknown","yes","no","telephone","jun","tue",5,999,0,"nonexistent","0","university.degree"
50,"services","divorced","unknown","no","no","telephone","jun","tue",4,999,0,"nonexistent","0","4"
43,"blue-collar","married","unknown","yes","no","telephone","jun","tue",3,999,0,"nonexistent","0","4"
46,"management","married","unknown","yes","no","telephone","jun","tue",2,999,0,"nonexistent","0","9"
28,"admin.","married","no","no","no","telephone","jun","tue",2,999,0,"nonexistent","0","high.school"
29,"services","married","no","no","no","telephone","jun","tue",5,999,0,"nonexistent","0","high.school"
45,"services","married","unknown","no","no","telephone","jun","tue",7,999,0,"nonexistent","0","high.school"
31,"blue-collar","married","no","yes","no","telephone","jun","tue",3,999,0,"nonexistent","0","9"
42,"admin.","married","unknown","no","no","telephone","jun","tue",21,999,0,"nonexistent","0","unknown"
31,"technician","single","no","no","no","telephone","jun","tue",5,999,0,"nonexistent","0","professional.course"
53,"services","married","unknown","no","no","telephone","jun","tue",8,999,0,"nonexistent","0","high.school"
31,"housemaid","married","no","no","yes","telephone","jun","tue",3,999,0,"nonexistent","0","university.degree"
27,"services","single","no","no","no","telephone","jun","tue",2,999,0,"nonexistent","0","high.school"
40,"blue-collar","married","unknown","no","no","telephone","jun","tue",4,999,0,"nonexistent","0","9"
40,"admin.","single","unknown","yes","no","telephone","jun","tue",2,999,0,"nonexistent","0","university.degree"
40,"blue-collar","divorced","unknown","no","yes","telephone","jun","tue",6,999,0,"nonexistent","1","9"
58,"self-employed","married","no","no","no","telephone","jun","tue",4,999,0,"nonexistent","0","university.degree"
31,"management","single","no","yes","no","telephone","jun","tue",2,999,0,"nonexistent","0","university.degree"
60,"retired","single","no","no","no","telephone","jun","tue",4,999,0,"nonexistent","0","high.school"
38,"blue-collar","married","no","yes","no","telephone","jun","tue",3,999,0,"nonexistent","0","9"
27,"blue-collar","single","no","yes","no","telephone","jun","tue",5,999,0,"nonexistent","0","high.school"
59,"technician","married","no","no","no","telephone","jun","tue",4,999,0,"nonexistent","0","unknown"
36,"blue-collar","single","unknown","no","no","telephone","jun","tue",6,999,0,"nonexistent","0","9"
40,"services","married","no","yes","no","telephone","jun","tue",2,999,0,"nonexistent","0","unknown"
58,"retired","married","unknown","yes","no","telephone","jun","tue",3,999,0,"nonexistent","0","4"
35,"blue-collar","married","no","no","no","telephone","jun","tue",2,999,0,"nonexistent","0","9"
54,"services","married","no","yes","no","telephone","jun","tue",5,999,0,"nonexistent","0","high.school"
34,"blue-collar","married","unknown","no","yes","telephone","jun","tue",2,999,0,"nonexistent","0","4"
42,"services","married","no","no","no","telephone","jun","tue",2,999,0,"nonexistent","0","high.school"
36,"blue-collar","married","no","yes","yes","telephone","jun","tue",18,999,0,"nonexistent","0","9"
45,"blue-collar","married","unknown","no","no","telephone","jun","tue",7,999,0,"nonexistent","0","9"
31,"blue-collar","married","no","no","no","telephone","jun","tue",2,999,0,"nonexistent","0","9"
33,"blue-collar","married","no","no","no","telephone","jun","tue",2,999,0,"nonexistent","0","9"
37,"admin.","divorced","no","no","no","telephone","jun","tue",7,999,0,"nonexistent","1","9"
29,"admin.","single","unknown","no","yes","telephone","jun","tue",2,999,0,"nonexistent","0","university.degree"
40,"blue-collar","married","no","no","no","telephone","jun","tue",6,999,0,"nonexistent","0","4"
30,"admin.","married","no","yes","no","telephone","jun","tue",10,999,0,"nonexistent","0","high.school"
32,"admin.","single","unknown","no","no","telephone","jun","tue",12,999,0,"nonexistent","0","university.degree"
46,"housemaid","divorced","no","yes","no","telephone","jun","tue",8,999,0,"nonexistent","0","6"
30,"admin.","single","no","yes","no","telephone","jun","tue",2,999,0,"nonexistent","0","high.school"
29,"management","single","no","no","no","telephone","jun","tue",2,999,0,"nonexistent","0","university.degree"
35,"entrepreneur","married","no","no","yes","telephone","jun","tue",2,999,0,"nonexistent","0","high.school"
37,"housemaid","married","no","yes","no","telephone","jun","tue",2,999,0,"nonexistent","0","4"
47,"self-employed","married","unknown","unknown","unknown","telephone","jun","tue",8,999,0,"nonexistent","0","4"
42,"blue-collar","married","unknown","no","no","telephone","jun","tue",3,999,0,"nonexistent","0","9"
59,"retired","married","no","yes","no","telephone","jun","tue",8,999,0,"nonexistent","0","professional.course"
45,"technician","divorced","no","yes","no","telephone","jun","tue",2,999,0,"nonexistent","0","professional.course"
29,"self-employed","single","no","no","no","telephone","jun","tue",7,999,0,"nonexistent","0","professional.course"
31,"blue-collar","single","unknown","yes","no","telephone","jun","tue",2,999,0,"nonexistent","0","high.school"
34,"blue-collar","married","unknown","yes","no","telephone","jun","tue",8,999,0,"nonexistent","0","4"
48,"services","single","unknown","no","yes","telephone","jun","tue",5,999,0,"nonexistent","0","high.school"
40,"self-employed","married","unknown","yes","no","telephone","jun","tue",5,999,0,"nonexistent","0","high.school"
45,"services","married","no","yes","no","telephone","jun","tue",7,999,0,"nonexistent","0","high.school"
32,"self-employed","divorced","no","no","yes","telephone","jun","tue",21,999,0,"nonexistent","0","university.degree"
33,"blue-collar","married","no","no","no","telephone","jun","tue",7,999,0,"nonexistent","0","9"
42,"blue-collar","married","unknown","yes","no","telephone","jun","tue",2,999,0,"nonexistent","0","high.school"
38,"services","divorced","no","no","no","telephone","jun","tue",2,999,0,"nonexistent","0","6"
47,"admin.","married","no","yes","no","telephone","jun","tue",9,999,0,"nonexistent","0","university.degree"
41,"management","married","no","no","no","telephone","jun","tue",6,999,0,"nonexistent","0","university.degree"
41,"blue-collar","married","no","no","no","telephone","jun","tue",2,999,0,"nonexistent","0","4"
43,"management","married","no","yes","no","telephone","jun","tue",1,999,0,"nonexistent","0","high.school"
34,"services","single","no","no","no","telephone","jun","tue",2,999,0,"nonexistent","0","high.school"
34,"blue-collar","married","unknown","no","no","telephone","jun","tue",5,999,0,"nonexistent","0","4"
52,"unemployed","married","unknown","yes","no","telephone","jun","tue",6,999,0,"nonexistent","0","high.school"
48,"blue-collar","married","no","no","no","telephone","jun","tue",6,999,0,"nonexistent","0","professional.course"
37,"technician","married","no","yes","no","telephone","jun","tue",3,999,0,"nonexistent","0","high.school"
41,"blue-collar","married","unknown","no","no","telephone","jun","tue",4,999,0,"nonexistent","0","4"
47,"technician","married","no","no","no","telephone","jun","tue",20,999,0,"nonexistent","0","professional.course"
46,"admin.","married","unknown","no","no","telephone","jun","tue",6,999,0,"nonexistent","0","high.school"
42,"admin.","married","no","no","no","telephone","jun","tue",14,999,0,"nonexistent","0","university.degree"
28,"services","single","no","no","no","telephone","jun","tue",3,999,0,"nonexistent","0","high.school"
36,"admin.","single","no","yes","yes","telephone","jun","tue",3,999,0,"nonexistent","0","university.degree"
49,"admin.","married","no","no","no","telephone","jun","tue",6,999,0,"nonexistent","0","university.degree"
37,"admin.","married","unknown","yes","no","telephone","jun","tue",4,999,0,"nonexistent","0","high.school"
28,"blue-collar","single","no","no","no","telephone","jun","tue",1,999,0,"nonexistent","0","9"
35,"entrepreneur","married","no","no","no","telephone","jun","tue",1,999,0,"nonexistent","0","university.degree"
56,"unemployed","married","unknown","no","no","telephone","jun","tue",3,999,0,"nonexistent","0","high.school"
42,"blue-collar","married","no","no","no","telephone","jun","tue",3,999,0,"nonexistent","0","9"
36,"blue-collar","married","no","no","no","telephone","jun","tue",6,999,0,"nonexistent","0","9"
36,"admin.","married","no","yes","no","telephone","jun","tue",11,999,0,"nonexistent","0","university.degree"
45,"entrepreneur","married","no","no","no","telephone","jun","tue",2,999,0,"nonexistent","0","high.school"
57,"admin.","divorced","unknown","no","no","telephone","jun","tue",19,999,0,"nonexistent","0","unknown"
46,"unemployed","married","unknown","no","no","telephone","jun","tue",7,999,0,"nonexistent","0","9"
28,"blue-collar","married","unknown","no","no","telephone","jun","tue",7,999,0,"nonexistent","0","6"
36,"blue-collar","married","unknown","no","no","telephone","jun","tue",1,999,0,"nonexistent","0","9"
38,"services","married","unknown","no","no","telephone","jun","tue",11,999,0,"nonexistent","0","high.school"
36,"admin.","single","no","yes","no","telephone","jun","tue",1,999,0,"nonexistent","0","high.school"
45,"technician","married","unknown","no","yes","telephone","jun","tue",4,999,0,"nonexistent","1","university.degree"
35,"services","married","unknown","no","no","telephone","jun","wed",14,999,0,"nonexistent","0","high.school"
30,"blue-collar","single","no","no","no","telephone","jun","wed",11,999,0,"nonexistent","0","9"
35,"blue-collar","married","unknown","yes","no","telephone","jun","wed",6,999,0,"nonexistent","0","4"
42,"technician","single","no","yes","no","telephone","jun","wed",1,999,0,"nonexistent","0","high.school"
44,"admin.","married","no","yes","no","telephone","jun","wed",1,999,0,"nonexistent","0","university.degree"
48,"retired","married","unknown","no","no","telephone","jun","wed",8,999,0,"nonexistent","0","4"
26,"admin.","single","no","yes","yes","telephone","jun","wed",1,999,0,"nonexistent","0","high.school"
30,"services","divorced","no","no","no","telephone","jun","wed",1,999,0,"nonexistent","0","9"
56,"blue-collar","married","unknown","no","no","telephone","jun","wed",6,999,0,"nonexistent","0","9"
26,"blue-collar","married","no","yes","no","telephone","jun","wed",1,999,0,"nonexistent","0","9"
50,"admin.","married","no","yes","no","telephone","jun","wed",1,999,0,"nonexistent","0","university.degree"
34,"entrepreneur","married","no","yes","no","telephone","jun","wed",1,999,0,"nonexistent","0","4"
52,"retired","married","no","no","no","telephone","jun","wed",1,999,0,"nonexistent","1","4"
58,"admin.","single","no","no","yes","telephone","jun","wed",3,999,0,"nonexistent","0","university.degree"
50,"technician","married","no","no","no","telephone","jun","wed",2,999,0,"nonexistent","0","professional.course"
43,"blue-collar","married","no","yes","no","telephone","jun","wed",4,999,0,"nonexistent","0","4"
46,"blue-collar","married","unknown","no","no","telephone","jun","wed",1,999,0,"nonexistent","0","professional.course"
45,"blue-collar","married","unknown","yes","no","telephone","jun","wed",2,999,0,"nonexistent","0","4"
31,"admin.","married","unknown","yes","yes","telephone","jun","wed",2,999,0,"nonexistent","0","high.school"
39,"services","married","unknown","yes","no","telephone","jun","wed",3,999,0,"nonexistent","0","high.school"
